age,job,housing,month,duration,pdays,previous,ifCreatedAccount
26,11,0,1,297,-1,0,0
34,1,1,1,53,266,2,0
26,3,0,1,89,-1,0,0
57,4,1,1,52,245,2,0
40,3,0,1,366,-1,0,0
33,10,0,1,159,-1,0,0
30,5,0,1,89,-1,0,0
33,5,1,1,103,185,13,0
33,5,1,1,241,266,2,0
34,4,0,1,407,-1,0,0
35,3,1,1,381,247,2,0
60,3,0,1,123,185,7,0
29,1,1,1,275,240,1,0
32,1,1,1,74,239,1,0
43,3,0,1,221,-1,0,0
55,3,1,1,104,-1,0,0
33,4,1,1,111,247,2,0
59,6,0,1,225,-1,0,0
31,1,1,1,23,-1,0,0
53,5,0,1,139,-1,0,0
32,3,1,1,223,261,2,0
46,1,1,1,121,259,3,0
29,4,0,1,220,-1,0,0
36,5,1,1,391,241,1,0
36,3,1,1,150,189,3,0
26,3,0,1,90,-1,0,0
28,9,0,1,238,-1,0,0
35,10,0,1,42,-1,0,0
37,9,0,1,124,-1,0,0
34,4,1,1,89,260,2,0
37,9,0,1,1424,-1,0,0
39,4,1,1,199,234,2,0
35,9,0,1,374,-1,0,0
48,5,1,1,451,197,1,0
31,4,0,1,395,-1,0,0
30,11,0,1,67,-1,0,0
34,2,1,1,354,197,1,0
36,2,1,1,227,261,6,0
36,8,1,1,167,198,1,0
47,2,0,1,113,-1,0,0
60,6,1,1,192,-1,0,0
36,4,1,1,151,253,1,0
27,7,0,1,168,-1,0,0
36,3,1,1,29,266,1,0
46,1,1,1,246,226,3,0
57,6,0,1,246,-1,0,0
32,2,0,1,365,-1,0,0
42,2,0,1,149,-1,0,0
45,2,1,1,128,192,1,0
47,1,1,1,110,184,4,0
35,3,1,1,99,245,2,0
49,7,1,1,385,-1,0,0
32,5,0,1,140,-1,0,0
60,3,0,1,139,171,5,0
37,1,1,1,344,188,2,0
26,3,0,1,240,182,8,0
33,2,1,1,259,259,9,0
50,2,1,1,50,258,8,0
46,8,1,1,444,196,1,0
59,2,0,1,386,168,4,0
27,11,0,1,503,-1,0,0
32,5,0,1,1181,-1,0,1
30,2,1,1,305,223,27,0
35,2,0,1,45,-1,0,0
27,7,1,1,194,188,1,0
47,6,0,1,489,-1,0,0
39,2,1,1,317,260,4,0
41,2,1,1,85,195,5,0
47,1,1,1,1101,-1,0,1
53,1,0,1,173,164,4,0
29,9,0,1,151,-1,0,0
59,3,0,1,34,-1,0,0
26,3,1,1,187,-1,0,0
37,5,1,1,359,-1,0,0
32,9,0,1,203,-1,0,0
54,4,1,1,46,-1,0,0
51,2,1,1,121,244,2,0
29,7,0,1,122,-1,0,0
28,4,1,1,107,245,2,0
59,1,0,1,117,-1,0,0
29,8,1,1,200,-1,0,0
41,4,1,1,103,-1,0,0
53,6,0,1,147,-1,0,0
49,1,0,1,679,-1,0,0
59,2,0,1,285,-1,0,0
31,2,1,1,217,239,1,0
33,3,0,1,127,-1,0,0
48,5,0,1,450,-1,0,0
41,4,1,1,58,266,1,0
27,4,0,1,242,-1,0,0
35,4,1,1,55,195,3,0
53,1,0,1,470,-1,0,1
53,3,1,1,67,247,1,0
34,2,1,1,84,251,2,0
55,3,1,1,84,183,3,0
37,2,1,1,41,261,1,0
40,4,1,1,83,-1,0,0
28,4,1,1,79,225,2,0
31,4,1,1,272,-1,0,0
42,1,1,1,305,261,2,0
31,2,1,1,82,-1,0,0
32,3,1,1,71,-1,0,0
41,2,1,1,112,183,10,0
31,3,0,1,106,161,2,0
54,6,1,1,89,-1,0,0
45,2,1,1,78,-1,0,0
27,2,0,1,620,-1,0,0
31,2,1,1,542,241,1,0
29,9,0,1,801,-1,0,1
38,8,1,1,103,247,2,0
32,3,0,1,750,-1,0,1
48,5,1,1,284,258,2,0
55,6,0,1,636,-1,0,0
29,1,0,1,212,-1,0,0
26,1,0,1,1165,-1,0,1
37,9,0,1,1600,-1,0,1
52,9,0,1,73,-1,0,0
58,2,1,1,147,195,1,0
26,9,0,1,239,-1,0,0
57,9,0,1,89,-1,0,0
39,1,1,1,160,199,6,0
34,2,1,1,50,195,2,0
32,2,0,1,181,-1,0,0
35,2,1,1,372,-1,0,0
36,2,1,1,94,-1,0,0
35,2,1,1,79,-1,0,0
30,5,1,1,196,237,2,0
30,4,0,1,372,-1,0,0
30,1,0,1,197,-1,0,0
53,2,1,1,32,-1,0,0
35,5,1,1,331,-1,0,0
36,2,1,1,86,237,17,0
53,3,1,1,140,244,1,0
34,3,1,1,71,245,1,0
36,1,1,1,484,253,1,0
40,9,0,1,95,-1,0,0
33,2,1,1,257,262,3,0
35,9,0,1,91,-1,0,0
35,1,1,1,112,195,1,0
33,1,1,1,339,-1,0,0
42,3,0,1,259,-1,0,0
48,2,0,1,166,-1,0,0
29,2,1,1,61,265,1,0
27,2,0,1,103,-1,0,0
45,1,1,1,244,-1,0,0
40,2,0,1,1473,-1,0,1
52,9,0,1,141,-1,0,0
32,4,1,1,61,-1,0,0
53,4,1,1,373,-1,0,0
33,2,1,1,265,-1,0,0
36,4,1,1,263,192,3,0
60,6,1,1,55,-1,0,0
37,5,1,1,404,251,6,0
44,2,1,1,188,185,5,0
47,3,0,1,147,-1,0,0
32,1,0,1,696,-1,0,1
34,2,0,1,216,-1,0,0
28,4,1,1,282,248,2,0
44,7,1,1,227,-1,0,0
46,4,1,1,1026,259,2,0
40,1,1,1,121,245,1,0
38,4,0,1,570,-1,0,0
35,6,1,1,136,-1,0,0
58,6,1,1,181,-1,0,0
38,4,0,1,162,-1,0,0
30,5,1,1,326,244,2,0
26,2,1,1,774,-1,0,0
44,1,0,1,301,-1,0,0
53,8,0,1,86,-1,0,0
34,2,1,1,392,-1,0,0
28,5,0,1,248,-1,0,0
34,4,1,1,169,-1,0,0
29,1,1,1,80,-1,0,0
38,4,0,1,73,-1,0,0
28,11,0,1,220,-1,0,0
46,4,1,1,169,-1,0,0
45,1,1,1,117,163,4,0
29,4,1,1,69,241,4,0
49,10,1,1,149,-1,0,0
41,5,1,1,75,247,1,0
48,7,0,1,1249,-1,0,1
35,3,0,1,456,205,2,0
34,8,0,1,114,-1,0,0
32,1,1,1,48,265,1,0
35,7,1,1,120,-1,0,0
30,3,1,1,96,-1,0,0
31,5,0,1,93,254,3,0
45,1,0,1,79,-1,0,0
31,1,1,1,89,241,1,0
42,5,1,1,168,-1,0,0
38,2,1,1,527,-1,0,0
31,2,0,1,300,-1,0,0
40,2,1,1,338,254,3,0
32,4,0,1,320,185,5,0
35,1,1,1,114,-1,0,0
34,4,1,1,77,265,2,0
37,3,1,1,51,258,1,0
56,2,1,1,86,-1,0,0
47,2,0,1,324,-1,0,0
38,5,0,1,52,-1,0,0
50,3,1,1,492,-1,0,0
43,7,0,1,108,-1,0,0
38,3,1,1,87,-1,0,0
48,7,0,1,223,-1,0,0
31,1,0,1,24,-1,0,0
35,3,1,1,219,246,1,0
28,7,1,1,379,192,1,0
49,1,0,1,626,-1,0,0
33,1,1,1,93,-1,0,0
36,4,0,1,719,-1,0,0
26,3,0,1,216,-1,0,0
27,1,0,1,283,-1,0,0
53,3,0,1,87,-1,0,0
39,1,1,1,85,240,1,0
33,5,1,1,158,-1,0,0
28,11,1,1,356,255,2,0
28,4,1,1,462,247,1,0
27,9,0,1,394,-1,0,0
59,2,0,1,36,188,4,0
44,2,1,1,507,220,2,0
56,1,1,1,129,265,1,0
32,5,0,1,96,-1,0,0
35,4,0,1,309,197,13,0
56,8,0,1,184,-1,0,0
33,2,0,1,762,-1,0,0
30,1,1,1,100,-1,0,0
49,5,1,1,197,-1,0,0
36,2,0,1,55,-1,0,0
39,5,1,1,177,-1,0,0
59,12,0,1,966,-1,0,0
50,7,1,1,197,244,3,0
28,1,1,1,602,-1,0,0
55,1,0,1,118,-1,0,0
30,4,0,1,103,-1,0,0
34,3,0,1,136,262,3,0
41,4,0,1,125,-1,0,0
41,1,0,1,553,-1,0,0
34,1,1,1,83,262,1,0
33,5,1,1,578,-1,0,0
34,9,0,1,157,-1,0,0
31,2,1,1,249,259,4,0
26,9,0,1,685,-1,0,0
36,8,1,1,99,227,3,0
37,4,1,1,39,-1,0,0
35,3,1,1,141,245,3,0
28,8,0,1,113,-1,0,0
37,2,0,1,128,-1,0,0
26,2,0,1,66,262,2,0
31,2,0,1,266,-1,0,0
37,4,0,1,79,-1,0,0
52,2,1,1,113,188,1,0
41,2,1,1,278,-1,0,0
50,6,0,1,380,-1,0,0
32,9,1,1,177,-1,0,0
30,4,0,1,55,-1,0,0
32,2,1,1,432,182,9,0
39,5,0,1,211,245,6,0
40,3,0,1,261,182,23,0
27,11,0,1,136,-1,0,0
46,2,0,1,200,-1,0,0
27,5,1,1,128,-1,0,0
54,3,0,1,89,-1,0,0
35,4,1,1,41,184,7,0
29,2,1,1,287,-1,0,0
32,1,1,1,57,191,1,0
43,5,0,1,155,-1,0,0
53,1,1,1,133,226,2,0
33,2,0,1,57,-1,0,0
38,4,1,1,261,-1,0,0
37,9,0,1,222,-1,0,0
46,6,1,1,133,-1,0,0
40,7,0,1,421,-1,0,0
51,2,0,1,273,-1,0,0
47,1,1,1,99,251,7,0
30,4,1,1,58,-1,0,0
33,2,0,1,348,-1,0,0
57,4,0,1,90,-1,0,0
28,3,1,1,330,-1,0,0
38,1,1,1,138,188,5,0
45,1,1,1,203,261,3,0
30,1,0,1,24,-1,0,0
28,2,0,1,194,-1,0,0
34,2,1,1,133,185,3,0
55,5,1,1,94,259,2,0
59,2,1,1,219,259,5,0
53,5,1,1,155,261,2,0
52,3,0,1,189,248,6,0
39,3,0,1,108,-1,0,0
35,2,0,1,127,-1,0,0
39,8,1,1,81,240,2,0
52,12,0,1,184,-1,0,0
33,3,1,1,128,206,7,0
60,6,1,1,188,261,2,0
27,4,0,1,186,-1,0,0
29,4,1,1,344,-1,0,0
45,1,1,1,549,-1,0,0
32,3,0,1,348,-1,0,0
38,1,1,1,44,-1,0,0
32,8,0,1,270,-1,0,0
53,6,1,1,158,247,1,0
58,9,0,1,267,-1,0,0
38,2,1,1,208,247,2,0
28,3,1,1,72,261,1,0
39,8,0,1,199,-1,0,0
34,5,0,1,27,-1,0,0
40,1,1,1,91,223,3,0
26,1,1,1,291,244,4,0
53,4,0,1,69,-1,0,0
43,4,0,1,571,-1,0,0
53,10,0,1,82,-1,0,0
38,2,1,1,50,-1,0,0
26,4,0,1,171,-1,0,0
32,4,0,1,179,-1,0,0
55,1,0,1,170,-1,0,0
59,9,0,1,645,-1,0,0
44,9,0,1,229,-1,0,0
49,2,0,1,165,-1,0,0
47,4,0,1,137,-1,0,0
27,4,1,1,243,-1,0,0
27,3,1,1,205,-1,0,0
33,8,1,1,537,-1,0,0
34,7,1,1,31,-1,0,0
31,5,0,1,226,-1,0,0
31,1,0,1,124,-1,0,0
27,3,0,1,866,-1,0,1
27,7,0,1,71,-1,0,0
46,1,1,1,79,265,2,0
31,3,1,1,189,-1,0,0
36,7,0,1,162,-1,0,0
31,1,1,1,821,-1,0,0
30,4,1,1,253,-1,0,0
28,4,0,1,237,-1,0,0
31,5,0,1,100,-1,0,0
38,9,0,1,316,-1,0,0
57,9,0,1,126,-1,0,0
29,2,1,1,159,-1,0,0
26,7,0,1,172,-1,0,0
26,5,0,1,268,-1,0,0
28,3,0,1,133,-1,0,0
51,10,0,1,51,-1,0,0
28,1,0,1,25,-1,0,0
36,3,1,1,224,-1,0,0
26,11,0,1,177,-1,0,0
60,3,1,1,130,-1,0,0
33,3,1,1,369,-1,0,0
31,7,0,1,184,-1,0,0
45,3,1,1,227,246,5,0
27,9,1,1,153,-1,0,0
56,2,1,1,134,196,1,0
32,1,1,1,364,-1,0,0
28,2,0,1,94,205,2,0
40,3,1,1,194,247,1,0
26,11,0,1,383,-1,0,0
29,8,0,1,624,-1,0,0
30,8,0,1,83,-1,0,0
26,1,0,1,435,-1,0,0
33,5,0,1,692,-1,0,1
42,1,1,1,124,-1,0,0
27,5,0,1,265,-1,0,0
58,1,1,1,522,245,4,0
28,3,1,1,161,265,1,0
30,1,0,1,111,196,1,0
51,10,0,1,208,-1,0,0
31,8,0,1,445,-1,0,0
26,3,0,1,706,-1,0,0
41,2,0,1,41,266,2,0
52,1,0,1,338,-1,0,0
30,5,0,1,114,192,2,0
32,2,0,1,125,154,7,0
49,2,1,1,57,248,38,0
47,2,0,1,243,161,2,0
27,3,1,1,236,247,2,0
46,5,1,1,83,-1,0,0
28,3,1,1,228,262,3,0
26,3,0,1,475,-1,0,0
57,2,1,1,100,247,1,0
43,2,0,1,376,-1,0,0
40,2,0,1,148,-1,0,0
32,3,1,1,452,253,2,0
38,3,0,1,214,226,7,0
30,5,0,1,194,205,2,0
45,7,0,1,304,-1,0,0
27,3,1,1,236,-1,0,0
44,8,1,1,367,-1,0,0
27,3,0,1,107,-1,0,0
42,9,0,1,70,-1,0,0
26,3,0,1,111,-1,0,0
27,2,0,1,76,-1,0,0
29,3,1,1,119,251,5,0
31,1,0,1,356,-1,0,0
31,2,0,1,120,160,2,0
29,2,1,1,103,-1,0,0
55,3,1,1,243,-1,0,0
56,8,0,1,52,227,1,0
30,5,0,1,389,-1,0,0
43,2,0,1,24,-1,0,0
27,11,0,1,129,-1,0,0
28,2,0,1,145,-1,0,0
44,2,0,1,138,183,11,0
30,2,1,1,207,-1,0,0
34,1,1,1,135,184,5,0
33,1,1,1,207,247,2,0
30,3,0,1,166,-1,0,0
28,2,0,1,43,-1,0,0
36,3,0,1,187,185,8,0
30,3,0,1,142,-1,0,0
26,3,1,1,169,246,1,0
28,11,1,1,284,196,2,0
30,2,0,1,328,-1,0,0
30,5,0,1,163,-1,0,0
27,5,0,1,528,-1,0,0
35,4,0,1,623,-1,0,0
30,3,0,1,624,-1,0,0
48,2,0,1,251,-1,0,0
34,3,1,1,375,-1,0,0
35,3,0,1,329,240,8,0
33,5,1,1,323,259,3,0
26,1,0,1,309,-1,0,0
30,2,1,1,464,258,1,0
44,3,1,1,322,-1,0,0
36,2,1,1,202,-1,0,0
57,2,1,1,462,234,5,0
49,9,0,1,1917,-1,0,1
38,1,1,1,207,-1,0,0
26,11,0,1,202,-1,0,0
29,2,1,1,90,245,3,0
32,5,1,1,56,223,5,0
54,7,1,1,309,-1,0,0
26,5,0,1,393,-1,0,0
37,2,0,1,293,162,4,0
37,1,0,1,163,-1,0,0
29,2,0,1,418,-1,0,0
50,1,1,1,309,224,1,0
34,4,0,1,146,-1,0,0
40,3,1,1,155,245,3,0
36,5,0,1,92,-1,0,0
32,3,1,1,213,261,1,0
48,3,1,1,414,192,3,0
36,8,1,1,344,-1,0,0
31,8,0,1,190,-1,0,0
53,7,0,1,78,-1,0,0
30,3,1,1,113,-1,0,0
41,1,1,1,636,-1,0,0
31,5,0,1,207,-1,0,0
33,4,0,1,132,-1,0,0
45,3,0,1,78,197,1,0
52,1,0,1,153,-1,0,0
31,3,0,1,293,160,2,0
27,1,0,1,123,205,2,0
47,1,1,1,49,255,2,0
37,8,1,1,246,-1,0,0
48,9,0,1,362,-1,0,0
33,1,1,1,290,-1,0,0
51,2,0,1,78,-1,0,0
27,4,1,1,123,-1,0,0
31,3,0,1,157,182,29,0
30,5,0,1,276,-1,0,0
38,1,0,1,191,-1,0,0
45,1,0,1,182,-1,0,0
37,2,0,1,337,-1,0,0
45,4,1,1,503,224,18,0
28,3,0,1,188,-1,0,0
32,1,1,1,489,182,24,0
37,3,1,1,88,244,5,0
31,8,0,1,468,-1,0,0
45,1,1,1,249,-1,0,0
48,2,1,1,121,-1,0,0
47,1,1,1,127,255,1,0
29,9,1,1,298,-1,0,0
46,5,1,1,305,-1,0,0
31,5,1,1,224,-1,0,0
30,5,1,1,1139,255,1,0
57,6,0,1,267,-1,0,0
33,5,1,1,162,258,1,0
33,4,0,1,483,266,1,0
31,1,1,1,623,-1,0,0
45,2,0,1,62,-1,0,0
32,1,1,1,131,206,6,0
46,2,1,1,190,-1,0,0
37,4,1,1,143,-1,0,0
27,1,0,1,389,-1,0,0
38,2,0,1,151,-1,0,0
57,3,1,1,168,246,2,0
33,2,0,1,617,-1,0,0
57,3,0,1,73,-1,0,0
47,6,1,1,191,227,2,0
44,5,0,1,202,-1,0,0
41,2,0,1,524,-1,0,0
39,2,1,1,126,238,8,0
38,3,1,1,236,-1,0,0
28,3,1,1,389,254,3,0
31,3,0,1,138,164,4,0
39,3,1,1,585,246,1,0
31,8,1,1,161,188,9,0
49,2,1,1,185,246,1,0
33,1,1,1,263,239,1,0
28,5,0,1,914,-1,0,0
32,2,1,1,215,-1,0,0
31,4,0,1,528,-1,0,0
39,1,1,1,325,260,2,0
28,4,0,1,603,-1,0,0
54,4,0,1,283,195,7,0
26,7,0,1,168,-1,0,0
39,1,1,1,612,-1,0,0
33,3,0,1,213,-1,0,0
35,1,1,1,251,265,4,0
31,1,1,1,653,-1,0,0
32,3,0,1,750,-1,0,0
26,1,1,1,235,262,5,0
39,1,0,1,593,-1,0,0
31,2,1,1,152,254,1,0
31,5,1,1,355,258,3,0
37,2,0,1,147,-1,0,0
46,2,1,1,150,247,2,0
56,10,1,1,94,-1,0,0
26,4,0,1,232,-1,0,0
27,3,0,1,253,192,3,0
39,7,0,1,309,-1,0,0
34,3,0,1,383,206,1,0
27,7,0,1,144,-1,0,0
31,9,0,1,264,-1,0,0
29,2,0,1,346,-1,0,0
31,1,1,1,267,183,25,0
32,4,0,1,243,-1,0,0
29,9,0,1,61,-1,0,0
39,2,0,1,118,196,1,0
29,2,0,1,290,-1,0,0
30,7,0,1,213,190,2,0
29,2,0,1,258,-1,0,0
39,4,1,1,107,-1,0,0
28,7,0,1,177,192,3,0
28,2,0,1,651,-1,0,0
27,2,0,1,475,-1,0,1
32,5,1,1,134,-1,0,0
34,2,0,1,521,158,7,0
34,2,1,1,458,-1,0,0
30,3,0,1,180,-1,0,0
36,5,1,1,99,259,1,0
31,5,0,1,229,-1,0,0
44,1,0,1,334,-1,0,0
28,1,0,1,81,-1,0,0
35,1,1,1,144,266,2,0
32,5,1,1,164,-1,0,0
44,3,1,1,64,-1,0,0
27,5,0,1,403,-1,0,0
35,3,1,1,163,254,1,0
30,5,1,1,41,249,2,0
26,4,0,1,103,-1,0,0
47,2,1,1,139,-1,0,0
36,7,0,1,859,235,1,0
46,2,1,1,445,189,1,0
57,6,0,1,124,-1,0,0
34,1,0,1,379,-1,0,0
47,9,1,1,66,241,1,0
41,1,1,1,419,-1,0,0
36,9,0,1,339,-1,0,0
34,3,0,1,795,-1,0,0
29,5,0,1,194,-1,0,0
28,4,1,1,121,240,2,0
29,4,0,1,150,-1,0,0
60,3,1,1,1451,-1,0,1
51,4,1,1,158,-1,0,0
46,9,0,1,428,-1,0,0
26,5,0,1,397,-1,0,0
26,10,0,1,169,-1,0,0
35,5,0,1,346,-1,0,0
28,7,1,1,205,-1,0,0
41,2,1,1,2770,-1,0,1
38,2,1,1,339,-1,0,0
42,5,0,1,217,-1,0,0
49,2,0,1,433,228,1,0
27,3,1,1,195,-1,0,0
59,4,1,1,126,259,7,0
27,2,0,1,554,-1,0,0
29,5,1,1,499,248,1,0
29,5,0,1,327,-1,0,0
29,8,0,1,413,-1,0,0
35,3,0,1,162,205,3,0
35,3,1,1,146,262,2,0
34,3,1,1,196,189,2,0
47,3,1,1,236,260,1,0
36,3,0,1,771,-1,0,1
33,9,0,1,844,-1,0,0
26,3,1,1,350,248,1,0
34,3,1,1,263,191,1,0
35,1,0,1,109,-1,0,0
26,2,1,1,78,-1,0,0
27,4,0,1,46,-1,0,0
32,4,0,1,119,-1,0,0
31,3,1,1,200,259,1,0
32,4,1,1,122,-1,0,0
29,1,0,1,128,-1,0,0
33,3,1,1,499,247,1,0
28,11,0,1,532,-1,0,1
32,1,1,1,206,-1,0,0
40,2,1,1,182,-1,0,0
42,3,1,1,183,241,1,0
27,9,1,1,274,-1,0,0
60,4,0,1,385,197,1,0
29,5,0,1,726,-1,0,1
29,4,1,1,258,263,3,0
34,5,0,1,568,-1,0,0
27,11,0,1,164,-1,0,0
42,6,0,1,114,-1,0,0
56,8,1,1,374,-1,0,0
32,5,0,1,462,-1,0,0
43,4,1,1,74,-1,0,0
54,1,1,1,258,248,2,0
27,9,0,1,533,-1,0,0
58,8,0,1,540,2,2,0
36,9,1,1,169,2,2,0
38,2,0,1,220,-1,0,0
36,9,0,1,193,-1,0,0
38,4,0,1,102,-1,0,0
38,2,1,1,67,-1,0,0
45,4,0,1,91,2,1,0
50,2,0,1,199,205,1,0
56,2,1,1,299,2,5,0
39,1,1,1,80,2,2,0
31,5,0,1,164,-1,0,0
42,5,1,1,54,-1,0,0
26,2,1,1,141,-1,0,0
42,4,0,1,931,-1,0,1
47,9,0,1,240,-1,0,0
31,5,0,1,427,-1,0,0
51,8,1,1,93,2,1,0
55,1,0,1,143,2,3,0
42,2,0,1,545,-1,0,0
49,4,1,1,61,-1,0,0
55,3,1,1,138,270,2,0
39,7,1,1,227,189,1,0
46,5,1,1,219,2,1,0
45,2,0,1,125,2,1,0
54,1,1,1,63,2,5,0
58,8,1,1,168,-1,0,0
55,9,0,1,89,-1,0,0
55,6,0,1,861,2,1,0
56,9,0,1,86,-1,0,0
51,5,1,1,436,270,2,0
27,2,0,1,158,206,2,0
57,6,0,1,868,-1,0,0
32,1,0,1,410,196,2,0
31,2,1,1,203,2,3,0
60,4,0,1,255,2,4,0
46,3,1,1,153,2,6,0
34,2,0,1,193,-1,0,0
39,10,0,1,23,232,3,0
26,4,0,1,226,-1,0,0
27,2,0,1,267,-1,0,0
46,1,0,1,11,-1,0,0
51,3,1,1,197,2,3,0
52,1,1,1,177,248,2,0
31,9,0,1,130,2,1,0
26,2,0,1,650,-1,0,0
33,1,1,1,159,191,4,0
53,9,0,1,68,-1,0,0
33,4,1,1,1296,-1,0,0
34,10,0,1,10,2,1,0
45,5,0,1,87,-1,0,0
40,7,0,1,90,-1,0,0
34,3,0,1,89,-1,0,0
51,8,0,1,643,-1,0,0
56,5,1,1,16,2,3,0
33,5,1,1,166,-1,0,0
58,2,1,1,49,-1,0,0
37,1,1,1,588,-1,0,0
36,1,1,1,344,-1,0,0
47,10,1,1,592,-1,0,0
27,3,0,1,283,-1,0,0
38,9,1,1,437,-1,0,0
27,7,1,1,208,-1,0,0
40,3,0,1,99,-1,0,0
36,5,1,1,706,252,1,0
30,2,0,1,320,-1,0,0
50,9,1,1,113,-1,0,0
41,9,0,1,81,-1,0,0
53,6,0,1,114,-1,0,0
28,8,0,1,241,-1,0,0
29,3,1,1,103,-1,0,0
31,3,0,1,366,-1,0,0
41,4,0,1,210,-1,0,0
53,5,0,1,189,-1,0,0
36,3,1,1,198,266,2,0
52,2,1,1,131,241,1,0
35,9,0,1,645,-1,0,0
33,1,0,1,76,207,1,0
36,5,0,1,424,-1,0,0
33,8,1,1,922,-1,0,1
31,2,1,1,175,2,1,0
32,5,1,1,194,-1,0,0
38,2,1,1,140,2,3,0
26,4,0,1,77,2,2,0
28,5,1,1,337,-1,0,0
57,2,0,1,456,197,2,0
38,1,0,1,143,-1,0,0
39,3,1,1,144,248,2,0
45,2,0,1,90,172,1,0
26,9,0,1,230,-1,0,0
51,4,1,1,150,252,1,0
37,5,1,1,188,-1,0,0
40,3,0,1,427,-1,0,0
60,6,0,1,345,-1,0,0
54,3,0,1,491,-1,0,0
56,3,1,1,108,2,5,0
26,3,0,1,151,2,1,0
36,1,1,1,473,-1,0,0
57,3,1,1,44,200,4,0
29,9,0,1,510,-1,0,0
33,3,1,1,272,270,1,0
54,3,1,1,81,-1,0,0
36,4,0,1,632,228,14,0
51,9,0,1,321,-1,0,0
53,4,1,1,103,252,1,0
45,1,1,1,166,262,1,0
56,6,0,1,479,-1,0,0
57,2,0,1,209,197,2,0
54,4,1,1,520,-1,0,0
54,3,0,1,86,-1,0,0
32,5,0,1,320,-1,0,0
28,1,0,1,199,2,17,0
36,9,0,1,410,-1,0,0
45,8,0,1,250,2,1,0
48,2,1,1,134,169,2,0
32,2,1,1,445,-1,0,0
27,1,0,1,197,-1,0,0
47,7,0,1,188,-1,0,0
32,2,1,1,402,2,2,0
39,2,1,1,82,-1,0,0
33,4,0,1,308,-1,0,0
32,9,1,1,210,-1,0,0
37,1,1,1,638,266,1,0
28,1,0,1,157,-1,0,0
34,1,1,1,84,252,1,0
53,1,0,1,1431,-1,0,0
47,3,1,1,113,-1,0,0
35,1,1,1,626,-1,0,0
49,2,1,1,281,269,3,0
30,3,0,1,276,-1,0,0
26,2,1,1,405,-1,0,0
53,3,0,1,173,2,3,0
56,1,0,1,90,232,1,0
56,9,0,1,52,-1,0,0
26,5,1,1,206,239,3,0
59,9,0,1,3025,-1,0,0
41,1,1,1,118,270,2,0
31,7,1,1,154,263,3,0
42,1,1,1,82,-1,0,0
36,4,0,1,60,2,1,0
51,9,1,1,237,-1,0,0
44,9,0,1,262,-1,0,0
47,9,0,1,127,233,8,0
34,2,0,1,417,-1,0,0
31,4,1,1,1776,-1,0,1
27,2,1,1,323,-1,0,0
44,2,1,1,511,-1,0,0
27,3,0,1,370,-1,0,0
46,1,0,1,89,235,2,0
31,2,1,1,68,256,51,0
53,9,0,1,89,-1,0,0
32,4,0,1,118,-1,0,0
41,3,1,1,249,245,3,0
30,4,1,1,353,228,4,0
40,10,1,1,431,-1,0,0
59,1,0,1,85,-1,0,0
46,3,1,1,162,2,7,0
49,2,0,1,61,2,1,0
35,4,0,1,103,-1,0,0
28,4,1,1,73,256,3,0
33,2,1,1,1169,-1,0,0
37,5,0,1,267,-1,0,0
30,3,1,1,130,2,2,0
49,2,0,1,166,2,2,0
30,1,0,1,808,-1,0,1
28,2,0,1,399,2,1,0
31,9,0,1,707,2,1,1
26,5,0,1,1136,-1,0,1
31,5,0,2,78,-1,0,0
66,10,0,2,169,-1,0,0
33,2,0,2,84,174,4,0
57,6,0,2,49,-1,0,0
46,2,0,2,241,-1,0,0
29,5,1,2,30,-1,0,0
43,4,1,2,118,-1,0,0
36,4,0,2,225,-1,0,0
27,3,0,2,82,-1,0,0
36,1,1,2,29,-1,0,0
32,2,0,2,75,-1,0,0
29,4,0,2,94,5,2,0
21,9,0,2,120,-1,0,0
48,4,0,2,94,-1,0,0
44,7,0,2,105,-1,0,0
43,2,1,2,84,-1,0,0
57,2,0,2,37,-1,0,0
40,3,1,2,67,-1,0,0
38,1,0,2,151,-1,0,0
62,3,0,2,326,-1,0,1
36,3,1,2,88,273,1,0
53,5,0,2,210,272,2,0
34,3,0,2,103,-1,0,0
39,8,1,2,99,-1,0,0
44,1,1,2,246,259,2,0
52,2,0,2,222,-1,0,0
40,3,1,2,215,242,2,1
34,9,1,2,110,-1,0,0
57,10,0,2,19,-1,0,0
37,2,0,2,608,-1,0,0
45,9,0,2,803,-1,0,1
31,2,1,2,181,264,3,0
45,3,1,2,535,-1,0,0
46,3,1,2,299,-1,0,0
46,3,1,2,346,180,3,0
42,1,1,2,18,-1,0,0
55,3,0,2,781,-1,0,1
60,4,0,2,152,-1,0,0
47,3,1,2,112,273,1,0
35,2,0,2,282,-1,0,0
33,4,0,2,674,-1,0,0
43,4,1,2,135,-1,0,0
61,6,0,2,75,-1,0,0
37,1,1,2,393,245,4,0
59,6,1,2,281,-1,0,0
40,2,1,2,101,-1,0,0
45,1,1,2,91,-1,0,0
33,2,1,2,81,-1,0,0
22,11,0,2,168,-1,0,0
37,9,0,2,280,-1,0,0
34,2,0,2,327,-1,0,0
32,4,0,2,75,208,1,0
38,3,0,2,147,-1,0,0
22,11,0,2,928,-1,0,0
55,2,0,2,159,-1,0,0
48,5,0,2,121,-1,0,0
50,4,0,2,97,-1,0,0
48,1,0,2,167,263,3,0
46,5,0,2,151,214,2,0
53,2,0,2,150,-1,0,0
62,6,0,2,265,-1,0,1
40,2,0,2,133,5,2,0
