age,job,education,balance,month,pdays,ifCreatedAccount,housingLoan
54,5,2,4353,7,-1,0,1
29,8,3,402,7,-1,0,1
53,9,2,329,7,-1,0,1
58,1,1,3,7,-1,0,0
54,1,1,1390,7,-1,0,0
42,4,2,2534,7,-1,0,0
43,12,1,2113,7,-1,0,0
41,9,2,510,7,-1,0,0
59,4,2,1525,7,-1,0,0
45,8,3,0,7,-1,0,1
39,5,2,2381,7,-1,0,1
59,6,1,0,7,-1,0,1
50,4,2,176,7,-1,0,0
45,9,2,2468,7,-1,0,1
38,3,2,1655,7,-1,0,0
42,3,0,2193,7,-1,0,0
36,2,3,4,7,-1,0,0
48,4,2,933,7,-1,0,0
57,5,1,1896,7,-1,0,0
45,2,3,6269,7,-1,0,1
38,3,2,4366,7,-1,0,1
45,2,3,6200,7,-1,0,0
26,1,2,-84,7,-1,0,1
32,5,2,2578,7,-1,0,0
33,3,2,338,7,-1,0,1
36,10,1,125,7,-1,0,1
42,3,3,2625,7,-1,1,0
26,1,2,114,7,-1,0,0
42,9,2,250,7,-1,0,1
47,1,2,310,7,-1,0,1
32,3,2,342,7,-1,0,1
56,1,2,659,7,-1,0,1
49,4,2,63,7,-1,0,0
56,1,2,934,7,-1,0,0
41,8,2,547,7,-1,0,0
42,3,2,275,7,-1,0,0
52,1,1,1331,7,-1,0,1
55,5,2,529,7,-1,0,1
46,7,3,1148,7,-1,0,0
32,4,3,138,7,-1,0,0
39,5,2,64,7,-1,0,0
46,3,3,529,7,-1,0,1
44,3,2,1226,7,-1,0,1
39,1,2,150,7,-1,0,0
55,7,2,0,7,-1,0,0
52,3,2,1818,7,-1,0,0
58,3,2,673,7,-1,0,0
36,9,2,-129,7,-1,0,1
35,4,2,-112,7,-1,0,0
48,1,1,755,7,-1,0,1
41,4,2,261,7,-1,0,1
51,2,3,0,7,-1,0,0
47,3,2,736,7,-1,0,0
51,5,2,974,7,-1,0,1
51,1,1,620,7,-1,0,1
43,8,3,0,7,-1,0,0
45,2,1,2690,7,-1,0,0
49,2,2,1601,7,-1,0,0
58,6,1,5506,7,-1,0,0
45,10,1,2239,7,-1,0,0
54,10,1,136,7,-1,0,0
52,4,2,5517,7,-1,0,1
39,4,2,394,7,-1,0,0
34,3,2,475,7,-1,0,1
58,6,2,19,7,-1,0,0
51,5,2,513,7,-1,0,1
34,5,2,5934,7,-1,0,1
34,2,3,5284,7,-1,0,1
38,4,2,1283,7,-1,0,1
48,9,1,0,7,-1,0,0
37,9,3,1236,7,-1,0,0
46,8,2,0,7,-1,0,0
42,1,1,1278,7,-1,0,0
52,1,2,594,7,-1,0,0
44,2,3,0,7,-1,0,0
34,4,2,147,7,-1,0,1
29,2,3,-689,7,-1,0,1
25,5,0,342,7,-1,0,0
39,10,2,0,7,-1,0,1
41,9,2,274,7,-1,0,1
48,2,1,312,7,-1,0,0
33,1,2,0,7,-1,1,0
49,7,3,7254,7,-1,0,0
54,1,1,244,7,-1,0,1
50,5,0,1688,7,-1,0,0
49,2,0,126,7,-1,0,1
27,4,2,-242,7,-1,0,0
57,5,2,1301,7,-1,0,1
51,12,0,2642,7,-1,0,0
36,4,2,0,7,-1,0,0
45,2,3,2532,7,-1,0,0
53,4,2,1815,7,-1,0,0
27,1,2,36,7,-1,0,0
58,6,2,1080,7,-1,1,1
25,5,2,88,7,-1,0,1
36,3,3,82,7,-1,0,1
57,6,3,53,7,-1,0,0
43,9,1,731,7,-1,0,0
47,2,3,24312,7,-1,0,1
57,4,2,128,7,-1,0,0
48,5,2,3726,7,-1,0,1
55,6,2,1467,7,-1,0,0
59,2,3,1069,7,-1,0,0
33,1,2,-211,7,-1,0,1
42,8,3,859,7,-1,0,0
40,2,3,4381,7,-1,0,0
52,4,2,2332,7,-1,0,0
35,1,1,37,7,-1,0,0
47,4,2,1305,7,-1,0,0
29,1,1,59,7,-1,0,1
45,5,2,-158,7,-1,0,1
49,4,2,124,7,-1,0,1
36,7,3,2017,7,-1,0,0
47,9,2,312,7,-1,1,0
43,1,1,3664,7,-1,0,0
44,3,1,4389,7,-1,0,0
29,2,3,-1661,7,-1,0,0
30,1,2,215,7,-1,0,1
35,1,1,-312,7,-1,0,1
50,2,2,2910,7,-1,0,0
53,3,0,8605,7,-1,0,0
54,4,0,1044,7,-1,0,1
31,2,3,1839,7,-1,0,1
45,12,0,4413,7,-1,0,0
40,2,0,6,7,-1,0,1
59,10,3,0,7,-1,0,0
57,2,3,1602,7,-1,0,0
47,3,2,356,7,-1,0,0
36,1,1,106,7,-1,0,1
52,2,3,-299,7,-1,0,0
57,2,3,132,7,-1,0,1
45,1,1,114,7,-1,0,1
55,3,3,2298,7,-1,0,1
35,4,2,6554,7,-1,0,0
41,9,1,183,7,-1,0,1
36,3,2,301,7,-1,0,1
41,9,2,295,7,-1,0,0
43,9,3,-7,7,-1,0,1
32,3,2,-95,7,-1,0,1
32,5,1,197,7,-1,0,1
59,5,1,4295,7,-1,0,0
40,2,3,390,7,-1,0,0
52,6,3,1452,7,-1,0,0
48,1,2,1893,7,-1,0,0
30,1,2,7,7,-1,0,1
32,3,2,84,7,-1,0,0
58,4,2,145,7,-1,1,1
56,3,2,332,7,-1,0,0
60,7,1,362,7,-1,1,0
28,10,1,0,7,-1,0,0
52,12,1,247,7,-1,0,0
29,3,3,262,7,-1,0,1
36,4,2,686,7,-1,0,1
53,3,2,2191,7,-1,0,0
49,4,2,2,7,-1,0,0
56,6,1,-464,7,-1,0,1
34,1,1,326,7,-1,0,1
28,3,3,107,7,-1,0,1
45,3,3,4647,7,-1,0,0
26,7,2,165,7,-1,0,1
56,10,2,559,7,-1,0,0
31,4,2,0,7,-1,0,1
54,10,3,9,7,-1,0,0
49,2,2,633,7,-1,0,0
41,1,2,-190,7,-1,1,0
55,3,2,0,7,-1,0,0
30,2,3,92,7,-1,0,0
47,2,3,2889,7,-1,0,0
41,3,3,91,7,-1,0,0
39,8,3,345,7,-1,0,1
47,10,1,617,7,-1,0,0
49,1,1,2481,7,-1,0,0
58,6,2,35,7,-1,0,0
42,1,2,1386,7,-1,0,1
54,3,2,3967,7,-1,0,0
29,5,2,19,7,-1,0,1
42,2,3,826,7,-1,0,0
42,1,1,2273,7,-1,0,1
46,4,2,659,7,-1,1,1
59,2,2,1558,7,-1,0,0
39,1,2,2457,7,-1,0,0
33,7,2,215,7,-1,0,1
40,10,1,224,7,-1,0,1
28,5,3,599,7,-1,0,1
32,3,3,-252,7,-1,0,1
44,10,1,64,7,-1,0,0
49,4,2,0,7,-1,0,1
49,1,1,0,7,-1,0,1
33,4,3,235,7,-1,0,1
48,1,1,1850,7,-1,0,1
41,2,3,328,7,-1,0,1
35,2,3,0,7,-1,0,1
47,2,3,8106,7,-1,0,0
35,3,2,840,7,-1,0,1
43,2,3,1800,7,-1,0,0
47,8,2,2,7,-1,0,1
44,10,1,1109,7,-1,0,1
44,3,2,2340,7,-1,0,0
39,3,2,738,7,-1,0,0
56,6,2,-82,7,-1,0,0
26,5,2,0,7,-1,0,0
51,10,0,174,7,-1,0,0
39,5,2,949,7,-1,0,1
32,4,2,2664,7,-1,0,1
45,5,2,219,7,-1,0,1
37,4,2,0,7,-1,0,0
43,8,3,744,7,-1,0,0
42,7,2,1508,7,-1,0,1
54,5,2,2681,7,-1,0,0
34,3,3,477,7,-1,0,0
58,10,1,3858,7,-1,0,0
39,4,3,9143,7,-1,0,0
41,1,2,2044,7,-1,0,1
54,3,1,3067,7,-1,0,1
48,2,3,906,7,-1,0,1
47,5,2,591,7,-1,0,0
60,2,3,6657,7,-1,0,1
51,1,2,1151,7,-1,0,1
31,8,3,566,7,-1,0,1
53,7,2,534,7,-1,0,1
60,7,3,179,7,-1,0,0
52,5,1,-1,7,-1,0,0
58,6,3,1321,7,-1,0,0
52,5,2,-232,7,-1,0,0
35,3,2,3297,7,-1,0,1
48,2,3,14530,7,-1,0,1
39,2,3,-409,7,-1,0,1
49,5,2,933,7,-1,0,0
43,9,2,1630,7,-1,0,0
56,12,0,1032,7,-1,0,0
28,5,2,376,7,-1,0,0
32,3,2,1,7,-1,0,0
56,5,2,1007,7,-1,0,0
58,9,2,610,7,-1,0,1
52,2,3,1453,7,-1,0,0
58,5,2,10,7,-1,0,1
56,1,2,1316,7,-1,0,0
50,1,2,3436,7,-1,0,1
44,2,3,4968,7,-1,0,1
30,5,1,1015,7,-1,0,1
25,3,2,35,7,-1,0,1
31,1,0,-340,7,-1,0,1
27,3,2,0,7,-1,0,1
52,4,2,1746,7,-1,0,0
52,1,1,1400,7,-1,0,0
37,3,2,103,7,-1,0,1
25,5,2,5,7,-1,0,0
33,5,2,-333,7,-1,0,1
57,6,1,2927,7,-1,0,0
41,1,1,33,7,-1,0,1
51,6,2,1017,7,-1,0,0
58,6,1,10628,7,-1,0,0
39,4,2,406,7,-1,0,0
26,3,2,0,7,-1,0,0
50,4,2,2678,7,-1,1,0
51,3,0,3560,7,-1,0,1
38,2,3,5073,7,-1,0,1
46,10,2,271,7,-1,1,1
56,8,3,2975,7,-1,0,0
27,3,2,151,7,-1,0,0
33,9,2,66,7,-1,0,0
42,2,2,0,7,-1,0,0
47,2,3,255,7,-1,1,0
27,1,1,-71,7,-1,0,0
28,1,1,1199,7,-1,0,1
49,4,2,-73,7,-1,0,1
42,4,2,947,7,-1,0,0
41,2,3,15,7,-1,0,1
55,5,0,715,7,-1,0,1
49,2,3,5969,7,-1,0,0
26,4,2,-42,7,-1,0,0
43,1,2,511,7,-1,0,1
59,6,2,2303,7,-1,0,0
34,2,3,13,7,-1,0,1
60,6,2,1382,7,-1,0,0
56,6,1,1177,7,-1,0,0
45,1,0,13265,7,-1,0,0
39,4,2,83,7,-1,0,1
58,2,3,0,7,-1,0,0
58,6,2,901,7,-1,0,1
41,2,3,2646,7,-1,0,0
44,1,2,0,7,-1,1,0
33,1,2,5441,7,-1,0,1
46,7,3,21,7,-1,1,0
55,1,0,1665,7,-1,0,0
40,1,1,1073,7,-1,0,0
33,8,3,775,7,-1,0,1
36,5,2,0,7,-1,1,0
47,4,2,-874,7,-1,0,1
42,3,2,746,7,-1,0,0
45,4,2,3307,7,-1,0,0
44,2,2,4425,7,-1,0,0
45,4,2,1201,7,-1,0,0
51,10,3,390,7,-1,0,1
36,3,2,318,7,-1,0,0
36,9,0,4481,7,-1,0,0
39,1,0,1181,7,-1,1,1
51,5,2,0,7,-1,0,0
52,1,2,698,7,-1,0,0
35,7,2,3443,7,-1,0,0
48,3,2,862,7,-1,0,0
43,1,1,548,7,-1,0,0
39,3,2,-1451,7,-1,0,1
54,1,2,898,7,-1,0,0
38,9,2,7159,7,-1,0,0
47,1,1,320,7,-1,0,0
48,12,0,286,7,-1,0,0
52,4,2,686,7,-1,0,0
42,5,0,974,7,-1,0,0
54,8,3,0,7,-1,0,0
58,2,2,3161,7,-1,1,0
47,7,3,192,7,-1,0,0
53,2,3,93,7,-1,0,0
49,3,2,1091,7,-1,0,0
29,3,2,3615,7,-1,0,1
43,3,2,54,7,-1,0,1
52,10,3,43,7,-1,0,0
42,1,2,-269,7,-1,0,1
57,6,3,11254,7,-1,0,0
45,1,2,0,7,-1,0,0
37,4,3,43,7,-1,0,1
37,10,0,0,7,-1,0,0
50,3,2,1303,7,-1,0,0
44,3,2,3438,7,-1,0,1
53,1,1,235,7,-1,0,0
48,9,1,63,7,-1,0,0
55,2,1,3293,7,-1,0,0
56,1,0,260,7,-1,0,1
50,4,1,1367,7,-1,0,0
41,2,3,1715,7,-1,0,0
56,10,2,68,7,-1,0,0
53,8,0,717,7,-1,0,0
48,9,1,608,7,-1,0,0
38,3,3,2350,7,-1,0,0
41,2,3,636,7,-1,0,1
43,5,2,-1,7,-1,0,0
60,1,2,241,7,-1,0,1
26,1,2,0,7,-1,0,1
31,7,3,0,7,-1,0,1
32,4,2,0,7,-1,0,1
42,3,2,0,7,-1,0,0
45,3,2,245,7,-1,0,1
50,1,2,917,7,-1,0,1
45,9,3,579,7,-1,0,1
55,5,2,1817,7,-1,0,0
54,6,2,10621,7,-1,0,0
37,4,2,241,7,-1,0,1
30,10,1,462,7,-1,0,0
51,1,2,0,7,-1,0,0
49,3,1,1415,7,-1,0,1
45,8,2,-479,7,-1,0,1
51,6,1,1193,7,-1,0,1
43,1,2,99,7,-1,0,0
44,2,2,488,7,-1,0,0
47,1,2,-535,7,-1,0,1
53,3,2,-440,7,-1,0,0
27,7,2,152,7,-1,0,0
51,3,2,43,7,-1,0,0
55,5,2,96,7,-1,0,0
45,1,0,713,7,-1,0,0
51,1,1,837,7,-1,0,0
36,2,3,6641,7,-1,0,0
39,1,1,1014,7,-1,0,0
54,2,2,602,7,-1,0,0
45,1,2,3,7,-1,0,0
44,1,1,0,7,-1,0,1
46,3,2,0,7,-1,0,0
38,5,2,105,7,-1,0,0
30,5,2,0,7,-1,0,1
46,2,2,-333,7,-1,0,0
52,2,3,0,7,-1,0,1
41,2,3,1373,7,-1,0,0
45,3,1,6535,7,-1,0,0
44,5,2,2439,7,-1,0,1
36,8,2,296,7,-1,0,0
35,5,2,5,7,-1,0,0
38,1,2,1149,7,-1,0,0
56,6,2,485,7,-1,0,0
32,9,3,7,7,-1,0,1
58,2,2,2739,7,-1,0,1
54,4,1,0,7,-1,0,0
39,5,2,861,7,-1,0,1
56,9,2,1340,7,-1,0,0
56,2,3,247,7,-1,0,0
60,6,2,5632,7,-1,0,1
44,9,1,-4,7,-1,1,0
36,9,2,2178,7,-1,0,1
54,3,2,273,7,-1,0,1
39,1,2,0,7,-1,0,1
49,8,0,-701,7,-1,1,1
54,4,2,1383,7,-1,0,1
47,2,3,8226,7,-1,0,1
55,9,2,4372,7,-1,0,1
45,4,0,998,7,-1,0,1
42,1,1,92,7,-1,0,0
44,10,1,629,7,-1,0,0
46,4,2,1203,7,-1,0,0
39,4,2,-139,7,-1,0,0
40,2,3,69,7,-1,0,1
55,2,3,-375,7,-1,1,0
50,1,2,0,7,-1,0,0
31,3,2,0,7,-1,0,1
45,2,1,321,7,-1,0,1
57,1,1,195,7,-1,0,0
52,9,1,959,7,-1,1,0
44,2,3,6486,7,-1,0,0
56,7,2,784,7,-1,0,0
37,5,2,4151,7,-1,1,1
44,5,2,1335,7,-1,0,1
59,2,1,3831,7,-1,0,0
60,6,2,1091,7,-1,1,0
47,3,3,0,7,-1,0,1
53,7,1,4576,7,-1,0,0
29,10,2,1082,7,-1,0,0
52,1,2,359,7,-1,0,1
53,3,2,1389,7,-1,0,0
59,6,2,0,7,-1,0,1
42,1,0,-406,7,-1,0,1
56,6,2,1005,7,-1,0,0
37,1,1,554,7,-1,0,1
44,9,1,51,7,-1,0,0
38,8,1,0,7,-1,0,1
44,1,1,276,7,-1,0,1
31,2,3,18,7,-1,0,1
41,2,0,335,7,-1,0,0
46,3,2,2862,7,-1,0,1
41,5,0,-1,7,-1,1,0
38,3,2,238,7,-1,0,0
44,4,2,1305,7,-1,0,0
59,6,2,3414,7,-1,0,0
57,10,1,3819,7,-1,0,0
36,2,3,96,7,-1,1,0
58,9,2,1013,7,-1,0,1
35,4,2,0,7,-1,0,0
41,1,1,0,7,-1,1,0
52,7,2,1498,7,-1,0,1
53,5,2,1194,7,-1,0,0
51,3,2,61,7,-1,0,0
38,9,2,223,7,-1,0,1
35,2,3,648,7,-1,0,0
55,2,2,1507,7,-1,0,1
50,8,2,1011,7,-1,0,1
40,3,2,286,7,-1,0,0
46,7,1,2032,7,-1,0,0
29,1,3,11310,7,-1,0,1
40,3,2,657,7,-1,0,1
50,1,1,-333,7,-1,0,0
46,4,3,-363,7,-1,0,0
35,1,1,0,7,-1,0,1
36,4,2,1328,7,-1,0,0
53,9,2,4,7,-1,0,0
48,1,2,-202,7,-1,0,1
50,8,3,230,7,-1,1,0
56,6,1,152,7,-1,0,1
40,8,2,0,7,-1,0,1
43,7,1,0,7,-1,0,0
44,10,1,-156,7,-1,1,0
53,8,3,1046,7,-1,0,1
60,6,1,0,7,-1,0,0
37,1,1,11,7,-1,0,0
51,4,2,-160,7,-1,0,0
59,2,3,1308,7,-1,0,0
60,10,1,726,7,-1,0,0
41,12,0,779,7,-1,0,0
32,5,2,-31,7,-1,0,0
54,3,2,114,7,-1,1,0
41,5,2,1785,7,-1,0,0
26,1,2,179,7,-1,0,0
30,4,2,1223,7,-1,0,1
47,1,1,269,7,-1,0,1
42,1,2,2374,7,-1,0,0
33,1,2,328,7,-1,0,1
30,3,3,-340,7,-1,0,1
34,2,2,356,7,-1,0,1
45,3,2,1841,7,-1,0,1
34,2,3,2892,7,-1,0,1
54,2,2,555,7,-1,0,0
36,3,2,664,7,-1,0,1
35,1,0,217,7,-1,0,1
39,5,2,1116,7,-1,0,1
53,3,2,6671,7,-1,0,1
40,4,2,4,7,-1,0,0
37,11,3,0,7,-1,0,0
42,9,2,2613,7,-1,0,1
25,4,2,242,7,-1,0,1
30,5,2,-176,7,-1,0,1
32,4,2,167,7,-1,0,1
55,1,2,197,7,-1,0,0
58,2,3,591,7,-1,0,1
30,5,2,726,7,-1,0,1
44,2,2,-665,7,-1,0,0
27,10,1,3,7,-1,0,1
26,4,2,443,7,-1,0,0
31,8,2,1302,7,-1,0,1
50,2,3,398,7,-1,0,0
33,4,2,0,7,-1,0,1
44,12,2,2023,7,-1,0,0
45,3,2,2922,7,-1,0,0
60,10,0,15681,7,-1,0,0
43,1,2,-179,7,-1,0,1
55,2,3,33,7,-1,0,1
35,9,2,0,7,-1,0,0
38,2,3,-299,7,-1,0,1
46,6,2,119,7,-1,0,0
59,2,3,332,7,-1,0,1
58,6,3,-1598,7,-1,0,1
52,2,3,147,7,-1,0,0
44,1,2,221,7,-1,0,0
55,8,2,1553,7,-1,0,0
55,7,1,2349,7,-1,0,0
35,2,3,-468,7,-1,1,1
30,4,2,330,7,-1,0,0
42,5,2,732,7,-1,0,0
53,2,3,0,7,-1,0,0
49,3,2,1712,7,-1,0,1
52,2,3,0,7,-1,0,1
53,1,2,285,7,-1,0,1
35,1,2,3188,7,-1,0,1
54,9,2,3721,7,-1,0,1
58,2,3,230,7,-1,0,1
60,6,2,194,7,-1,0,0
43,3,2,34,7,-1,0,0
41,5,2,97,7,-1,0,0
53,6,1,0,7,-1,0,0
37,2,3,2173,7,-1,0,0
56,2,3,66,7,-1,0,0
57,5,2,4664,7,-1,0,0
31,3,2,-174,7,-1,0,0
57,1,1,133,7,-1,0,0
44,7,2,0,7,-1,0,0
40,4,2,-444,7,-1,0,0
43,10,1,410,7,-1,0,1
51,10,1,0,7,-1,0,1
40,5,2,251,7,-1,0,1
59,2,3,1180,7,-1,0,0
39,7,3,3972,7,-1,0,0
35,5,2,0,7,-1,0,1
26,1,2,856,7,-1,0,1
58,1,1,128,7,-1,0,1
55,2,3,2366,7,-1,0,1
55,9,2,2489,7,-1,0,0
53,9,2,2248,7,-1,0,1
42,5,0,1340,7,-1,0,0
44,5,2,1326,7,-1,0,0
40,7,3,819,7,-1,0,0
59,6,2,679,7,-1,1,0
45,3,2,167,7,-1,0,0
46,9,2,0,7,-1,0,0
40,1,2,384,7,-1,0,0
42,8,0,206,7,-1,1,1
45,2,3,1300,7,-1,0,0
37,4,0,892,7,-1,0,1
57,6,2,39,7,-1,0,1
48,1,2,305,7,-1,0,0
56,5,2,5486,7,-1,0,1
27,2,3,1,7,-1,1,1
46,8,2,4000,7,-1,0,0
60,10,1,921,7,-1,0,0
46,3,3,16,7,-1,0,0
48,4,3,1015,7,-1,0,0
36,1,2,0,7,-1,0,1
36,4,2,251,7,-1,0,0
30,7,3,166,7,-1,0,0
31,1,2,29,7,-1,0,0
47,2,3,337,7,-1,0,0
59,2,3,123,7,-1,0,1
30,4,2,285,7,-1,0,1
29,1,2,1175,7,-1,0,1
51,5,2,-437,7,-1,0,0
53,2,3,0,7,-1,0,1
45,2,3,81,7,-1,0,0
58,3,2,86,7,-1,0,0
56,9,3,0,7,-1,0,1
27,3,2,489,7,-1,1,1
34,4,1,412,7,-1,0,1
25,1,2,-288,7,-1,0,0
49,4,2,769,7,-1,0,0
27,10,2,-319,7,-1,0,0
46,2,3,37,7,-1,0,1
36,10,1,78,7,-1,1,1
30,2,2,-62,7,-1,0,0
56,3,0,1939,7,-1,0,1
59,10,1,2518,7,-1,1,0
38,3,0,1923,7,-1,0,0
43,4,2,2682,7,-1,0,0
39,2,3,346,7,-1,0,0
48,7,3,0,7,-1,0,0
27,5,2,397,7,-1,0,0
43,1,1,2,7,-1,0,1
34,3,3,184,7,-1,0,1
44,5,2,972,7,-1,0,1
40,2,3,89,7,-1,0,1
41,4,2,1705,7,-1,0,0
36,5,2,0,7,-1,0,1
36,5,2,-11,7,-1,0,1
39,3,3,-1099,7,-1,0,1
30,2,3,35,7,-1,0,0
59,2,3,0,7,-1,0,0
25,4,2,230,7,-1,0,0
51,10,1,1337,7,-1,0,0
43,4,2,378,7,-1,1,0
53,1,2,2047,7,-1,0,0
33,2,2,321,7,-1,0,0
48,10,1,283,7,-1,0,1
52,2,2,0,7,-1,0,0
54,3,2,23,7,-1,0,0
40,2,3,423,7,-1,0,1
59,1,1,-209,7,-1,0,0
37,4,3,869,7,-1,0,0
49,1,2,395,7,-1,0,0
30,2,3,160,7,-1,0,1
39,1,2,8,7,-1,0,0
35,9,0,144,7,-1,0,0
29,1,1,630,7,-1,0,1
44,7,0,680,7,-1,0,1
44,5,2,742,7,-1,0,0
26,5,2,13,7,-1,0,1
26,7,3,50,7,-1,0,0
33,2,3,89,7,-1,0,1
55,6,2,4194,7,-1,0,0
40,2,2,900,7,-1,0,1
29,4,2,345,7,-1,0,1
39,3,2,391,7,-1,1,0
35,3,2,-1322,7,-1,0,1
56,9,0,846,7,-1,0,1
44,1,2,5414,7,-1,0,0
51,5,2,393,7,-1,0,1
33,9,2,-144,7,-1,1,0
44,5,2,3536,7,-1,0,0
41,1,1,1500,7,-1,0,1
40,5,2,694,7,-1,0,1
30,4,2,394,7,-1,0,1
34,4,2,244,7,-1,0,1
57,1,2,644,7,-1,0,0
50,3,3,3337,7,-1,0,1
43,4,2,0,7,-1,0,0
35,2,3,11,7,-1,0,0
27,5,2,0,7,-1,0,1
30,4,2,116,7,-1,0,1
39,4,2,70,7,-1,0,1
56,2,3,25290,7,-1,0,0
54,2,3,1938,7,-1,0,1
44,2,3,670,7,-1,0,1
53,8,3,17410,7,-1,0,0
45,1,2,726,7,-1,0,1
41,5,0,5980,7,-1,0,1
46,3,2,5681,7,-1,0,0
59,2,3,0,7,-1,0,1
56,2,2,208,7,-1,0,0
45,2,2,51,7,-1,0,1
58,2,3,0,7,-1,0,0
38,9,1,311,7,-1,0,0
34,2,3,82,7,-1,0,0
43,4,2,1996,7,-1,0,0
46,2,2,1114,7,-1,0,0
48,2,3,10347,7,-1,0,1
54,5,2,2061,7,-1,0,1
59,1,1,80,7,-1,0,1
59,6,0,201,7,-1,0,0
41,2,2,1138,7,-1,0,0
38,3,2,0,7,-1,0,0
41,3,2,3023,7,-1,0,0
46,4,2,526,7,-1,0,0
59,1,1,4399,7,-1,0,1
48,1,1,816,7,-1,0,1
44,5,2,0,7,-1,0,0
43,4,2,352,7,-1,0,0
27,3,2,0,7,-1,0,0
42,7,3,0,7,-1,0,1
37,1,2,417,7,-1,0,0
49,6,2,224,7,-1,0,0
53,6,1,118,7,-1,0,0
37,4,2,483,7,-1,0,0
35,3,2,161,7,-1,0,1
38,4,3,1209,7,-1,0,0
47,8,2,404,7,-1,0,0
30,2,3,47,7,-1,0,0
58,1,1,0,7,-1,0,1
33,8,3,1636,7,-1,0,0
45,2,3,385,7,-1,0,0
36,7,3,1240,7,-1,1,0
35,3,3,6763,7,-1,0,0
28,2,3,1837,7,-1,0,1
42,4,2,3842,7,-1,0,0
46,4,2,272,7,-1,0,0
41,2,3,0,7,-1,0,0
34,3,3,-554,7,-1,0,1
45,1,1,-60,7,-1,0,0
46,2,3,1139,7,-1,0,0
51,1,1,63,7,-1,0,1
45,4,2,194,7,-1,0,0
23,10,3,1226,7,-1,0,0
47,2,0,4567,7,-1,0,0
48,6,1,1591,7,-1,0,0
35,1,1,1792,7,-1,1,1
50,9,3,64,7,-1,0,0
37,2,0,62,7,-1,0,1
40,4,2,816,7,-1,0,0
35,5,2,1694,7,-1,0,0
50,1,2,37,7,-1,0,1
53,1,1,880,7,-1,0,0
37,8,1,62,7,-1,0,0
39,5,2,42,7,-1,0,0
50,1,0,2284,7,-1,1,1
55,3,2,264,7,-1,1,1
56,3,0,689,7,-1,0,0
57,2,3,179,7,-1,0,0
52,1,2,-477,7,-1,0,0
37,3,2,703,7,-1,0,0
31,4,2,377,7,-1,0,0
50,3,2,1518,7,-1,0,0
36,2,3,-381,7,-1,0,1
37,3,3,7,7,-1,0,1
47,1,2,1968,7,-1,0,1
42,4,3,634,7,-1,0,0
53,8,0,28,7,-1,0,0
46,1,2,870,7,-1,0,0
41,1,2,750,7,-1,0,1
40,8,3,992,7,-1,0,1
44,3,1,538,7,-1,0,0
37,3,2,1063,7,-1,0,1
37,1,1,153,7,-1,0,0
39,5,2,124,7,-1,0,1
41,3,2,799,7,-1,0,0
42,2,3,4617,7,-1,0,1
33,7,2,0,7,-1,0,1
55,10,0,603,7,-1,0,0
32,8,1,1770,7,-1,0,0
48,1,2,-404,7,-1,0,1
35,5,1,14,7,-1,0,0
25,1,2,2307,7,-1,0,1
45,7,2,830,7,-1,0,0
51,8,0,3404,7,-1,0,0
58,6,2,53,7,-1,0,0
37,1,1,704,7,-1,0,1
27,3,2,3267,7,-1,0,0
36,3,3,571,7,-1,0,1
35,3,3,108,7,-1,0,1
52,6,1,353,7,-1,0,0
38,1,2,264,7,-1,0,1
36,1,2,462,7,-1,0,0
44,2,3,0,7,-1,0,1
48,7,2,884,7,-1,0,1
44,2,3,617,7,-1,0,0
57,8,0,20584,7,-1,0,0
49,9,2,13818,7,-1,0,0
52,2,3,4358,7,-1,0,0
42,2,3,580,7,-1,0,1
35,10,2,39,7,-1,0,0
27,1,2,677,7,-1,0,0
36,1,2,723,7,-1,0,1
32,2,3,29,7,-1,0,1
43,7,2,5317,7,-1,0,0
42,4,2,490,7,-1,0,0
39,5,2,-697,7,-1,0,1
37,1,2,2924,7,-1,0,0
41,2,0,944,7,-1,0,0
46,7,2,390,7,-1,0,1
59,6,1,3079,7,-1,0,0
53,2,3,3158,7,-1,0,0
48,2,0,970,7,-1,0,0
35,5,2,1742,7,-1,0,1
40,1,2,1953,7,-1,0,0
38,4,3,669,7,-1,0,1
42,3,1,275,7,-1,0,0
42,3,3,1079,7,-1,0,0
51,9,3,0,7,-1,1,0
56,8,3,3846,7,-1,0,0
46,3,2,0,7,-1,0,1
57,4,2,340,7,-1,0,0
43,10,1,24,7,-1,0,0
49,5,0,313,7,-1,0,1
37,3,2,884,7,-1,0,1
35,1,2,86,7,-1,0,0
36,4,2,3308,7,-1,0,0
40,1,2,4853,7,-1,0,0
51,3,0,-168,7,-1,0,0
38,4,2,137,7,-1,0,1
31,3,2,0,7,-1,0,1
35,1,2,-518,7,-1,0,1
47,4,2,3936,7,-1,0,1
37,1,0,557,7,-1,0,0
48,5,2,105,7,-1,0,0
55,1,1,842,7,-1,0,0
42,1,1,260,7,-1,0,1
59,1,1,595,7,-1,0,0
39,6,1,284,7,-1,0,0
58,6,1,2538,7,-1,0,1
50,1,1,2554,7,-1,0,0
41,1,2,4900,7,-1,0,1
41,9,1,2171,7,-1,0,0
59,4,1,6187,7,-1,0,0
43,5,2,0,7,-1,0,0
38,1,2,4336,7,-1,0,1
48,8,3,-392,7,-1,1,0
32,5,2,0,7,-1,0,0
58,1,0,55,7,-1,0,1
49,2,1,548,7,-1,0,0
48,2,2,-876,7,-1,0,0
45,1,2,1239,7,-1,0,0
51,3,2,8758,7,-1,0,0
