job,education,default,balance,loan,month,ifCreatedAccount
2,2,0,1251,0,8,0
3,2,0,629,0,8,0
3,2,0,43,0,8,0
1,3,0,42,0,8,0
6,1,1,-1,0,8,0
2,3,0,1409,0,8,0
2,3,0,1637,1,8,0
6,2,0,364,0,8,0
10,1,0,1142,0,8,0
2,3,0,2139,0,8,0
1,2,0,5443,1,8,0
2,3,0,287,1,8,0
2,3,0,1041,0,8,0
2,3,0,810,0,8,0
2,3,0,1098,1,8,0
1,1,0,0,0,8,0
3,2,0,0,0,8,0
2,3,0,0,0,8,0
2,3,0,-642,0,8,0
4,2,0,949,0,8,1
1,1,0,678,0,8,0
4,2,0,718,1,8,0
2,3,0,4063,0,8,0
2,3,0,335,0,8,0
4,2,0,4855,0,8,1
4,2,0,227,0,8,0
2,2,0,519,0,8,0
6,1,0,4424,0,8,0
6,2,0,571,0,8,0
4,2,0,0,0,8,0
3,2,0,40,0,8,0
2,3,0,710,0,8,0
3,3,0,127,0,8,0
3,3,0,192,0,8,0
5,2,0,2126,0,8,0
3,2,0,879,0,8,0
4,2,0,350,0,8,0
3,2,0,1377,0,8,1
5,2,0,1573,0,8,0
2,3,0,2885,0,8,1
3,2,0,524,0,8,0
2,3,1,-4,0,8,0
1,1,0,512,0,8,1
4,3,0,1980,0,8,0
3,3,0,921,0,8,1
10,1,0,32,0,8,0
2,3,0,7485,0,8,0
1,2,0,717,0,8,0
5,1,0,13118,0,8,0
6,2,0,0,0,8,0
4,2,0,664,0,8,0
2,3,0,14922,0,8,0
10,2,0,1040,0,8,0
5,2,0,1000,0,8,1
2,3,0,64,0,8,0
7,3,0,2169,0,8,0
2,3,0,547,0,8,0
1,1,0,604,0,8,0
3,2,0,0,0,8,0
3,3,0,202,0,8,1
6,2,0,1035,1,8,0
3,2,0,-36,0,8,0
2,3,0,1788,0,8,0
4,2,0,2254,0,8,0
8,3,0,28,0,8,0
4,1,0,286,0,8,0
4,2,0,0,0,8,0
2,3,0,155,0,8,0
2,2,0,421,1,8,0
3,3,0,3530,0,8,0
3,2,0,66,1,8,0
3,2,0,2857,0,8,0
6,2,0,388,0,8,0
1,2,0,2918,0,8,0
7,2,0,67,0,8,0
3,2,0,5953,0,8,0
1,1,0,699,0,8,0
6,3,0,1766,0,8,0
5,1,0,323,0,8,0
1,0,0,1230,0,8,0
3,3,0,169,1,8,1
5,2,0,0,0,8,0
3,3,0,3726,0,8,1
2,3,0,3876,1,8,0
4,2,0,381,0,8,0
2,3,0,13021,0,8,0
3,2,0,224,0,8,0
3,3,0,482,0,8,0
2,3,0,8195,0,8,0
2,3,0,0,0,8,0
2,3,0,1343,0,8,0
3,2,0,195,0,8,0
5,2,0,434,0,8,0
3,3,0,332,0,8,0
3,2,0,146,0,8,1
2,3,0,950,0,8,0
3,2,0,547,0,8,0
2,3,0,552,0,8,0
3,3,0,489,0,8,0
2,3,0,770,1,8,0
2,3,0,473,1,8,0
3,2,0,488,0,8,0
3,2,0,-123,0,8,0
3,2,0,940,0,8,1
5,1,0,468,0,8,0
5,2,0,486,0,8,0
3,3,0,2728,0,8,0
2,3,0,1028,0,8,0
2,3,0,1377,0,8,0
6,1,0,0,0,8,0
5,0,0,37,0,8,0
3,3,0,218,0,8,0
4,2,0,1373,0,8,0
2,3,0,1571,0,8,0
7,3,0,84,0,8,0
2,3,0,223,0,8,0
2,3,0,499,0,8,0
6,2,0,1230,0,8,0
3,2,0,7,0,8,0
6,2,0,753,1,8,0
4,2,0,-267,1,8,0
2,3,0,546,0,8,0
2,3,0,1242,0,8,0
2,3,0,1483,0,8,0
3,2,0,3444,0,8,0
7,1,0,0,0,8,0
6,3,0,734,0,8,1
3,2,1,-197,0,8,0
5,2,0,953,1,8,0
3,2,0,330,0,8,0
6,2,0,77,0,8,1
2,3,0,3211,0,8,0
2,3,0,0,0,8,0
12,2,0,2727,0,8,0
1,0,0,3114,0,8,0
5,2,0,688,0,8,0
3,3,0,0,0,8,0
4,2,0,925,0,8,1
3,3,0,632,1,8,0
3,2,0,0,0,8,0
4,2,0,44,0,8,0
6,2,0,0,0,8,0
7,2,0,1178,0,8,0
3,2,0,1526,0,8,0
2,3,0,1836,0,8,1
2,3,0,2050,0,8,0
4,2,0,660,0,8,1
5,1,0,53,0,8,0
7,2,0,5704,0,8,0
2,3,0,269,0,8,0
2,3,0,136,0,8,0
3,2,0,7020,0,8,0
2,3,0,178,0,8,0
3,2,0,3432,0,8,0
1,2,0,187,0,8,0
7,3,0,1495,0,8,0
2,3,0,681,0,8,1
6,2,0,0,0,8,0
2,3,0,184,0,8,0
3,2,0,0,0,8,0
1,2,0,398,1,8,0
10,0,0,0,0,8,0
2,3,0,3766,0,8,0
2,3,0,787,0,8,0
1,2,0,4749,0,8,0
2,3,0,163,0,8,0
2,3,0,1304,0,8,1
10,1,0,580,0,8,0
5,2,0,2956,0,8,1
2,3,0,3718,0,8,0
2,2,0,2915,0,8,0
2,3,0,3812,0,8,0
1,2,0,739,0,8,0
5,2,0,122,1,8,0
2,3,0,146,0,8,1
2,3,0,1858,0,8,0
2,3,1,36,0,8,1
1,2,0,616,0,8,0
6,2,0,1145,0,8,0
2,2,0,535,0,8,0
3,3,0,338,0,8,0
5,2,1,-8,0,8,0
3,3,0,680,0,8,0
10,3,0,94,0,8,0
1,2,0,-42,0,8,0
2,3,0,0,0,8,0
2,3,0,103,1,8,0
2,3,0,1,0,8,1
2,3,0,765,0,8,0
3,3,0,118,0,8,0
3,2,0,4965,0,8,0
10,2,0,1863,0,8,0
2,3,0,392,0,8,0
2,2,0,142,1,8,0
7,1,1,385,0,8,0
7,2,0,313,0,8,0
1,1,0,2433,0,8,0
3,2,0,1412,0,8,0
10,1,0,96,0,8,0
1,1,0,1364,0,8,0
12,0,0,270,0,8,0
2,3,0,5988,1,8,0
3,2,0,2480,0,8,1
2,3,0,24780,0,8,0
3,2,0,29,0,8,0
6,1,0,628,1,8,0
2,3,0,2876,0,8,0
3,3,0,14282,0,8,1
3,2,0,577,0,8,0
2,3,0,249,0,8,0
1,2,0,182,0,8,1
10,1,0,801,0,8,0
3,2,0,3151,0,8,0
2,2,0,533,0,8,0
1,2,0,506,0,8,0
1,2,0,333,1,8,0
2,3,0,0,0,8,1
3,2,0,1901,0,8,0
3,2,0,2079,0,8,0
1,0,0,6134,0,8,0
3,2,0,1191,0,8,0
2,2,0,-1,0,8,0
2,3,0,-127,0,8,0
1,1,0,1138,0,8,0
2,3,0,284,1,8,0
3,2,0,311,0,8,1
10,2,0,265,0,8,0
5,1,0,483,0,8,0
2,3,0,0,0,8,0
6,2,0,13189,1,8,0
2,3,0,249,0,8,0
2,3,0,0,0,8,0
2,3,0,1112,0,8,0
6,1,0,957,0,8,0
6,1,0,1390,1,8,0
3,2,0,689,0,8,0
6,1,0,0,0,8,0
3,3,0,855,0,8,0
5,2,0,35,0,8,0
10,1,0,421,0,8,0
2,3,0,1119,0,8,0
2,2,0,501,0,8,0
1,1,0,2221,0,8,0
5,2,0,153,0,8,0
3,2,0,55,0,8,0
2,2,0,-352,1,8,0
4,2,0,1025,0,8,0
7,2,0,33,0,8,0
2,3,0,849,0,8,0
12,1,0,6999,0,8,0
2,2,0,151,0,8,0
3,2,0,320,0,8,0
3,2,0,560,0,8,1
3,3,0,764,0,8,0
3,2,0,250,0,8,0
10,2,0,1558,0,8,0
2,3,0,174,0,8,0
4,2,0,490,0,8,0
3,3,0,135,0,8,0
3,2,0,3973,0,8,0
3,2,0,566,0,8,0
3,2,0,3059,1,8,1
2,3,0,0,0,8,0
2,3,0,1403,0,8,0
6,2,0,136,0,8,0
2,3,0,7788,0,8,0
3,2,0,200,0,8,0
5,2,0,144,0,8,0
2,3,0,0,0,8,0
3,3,0,0,0,8,0
2,3,0,9261,0,8,0
3,2,0,361,0,8,0
3,3,0,3133,0,8,0
2,3,0,322,0,8,0
6,1,0,334,0,8,0
3,2,0,145,0,8,0
1,1,0,783,1,8,0
9,3,0,0,0,8,0
2,3,0,8279,0,8,0
2,3,0,22,0,8,0
5,2,0,473,1,8,0
3,2,0,129,0,8,0
1,1,0,638,0,8,0
2,2,0,0,0,8,0
1,1,0,47,0,8,0
6,2,0,263,0,8,0
6,1,0,0,0,8,0
2,3,0,51,0,8,0
3,2,0,1939,1,8,0
2,3,0,2660,0,8,0
3,2,0,57,1,8,0
7,2,0,716,0,8,0
1,2,0,2054,0,8,0
7,2,0,3025,1,8,0
7,3,0,1423,0,8,1
2,3,0,1097,1,8,0
1,1,0,248,1,8,0
6,1,0,1720,0,8,0
2,3,0,421,0,8,0
3,2,1,-56,0,8,0
8,2,0,1109,0,8,0
3,3,0,624,0,8,0
1,1,0,874,0,8,1
2,3,0,163,0,8,0
2,3,0,900,0,8,0
3,3,0,1068,0,8,0
4,1,0,4459,0,8,0
2,3,0,690,0,8,0
2,3,0,2401,0,8,0
3,2,0,223,0,8,0
1,1,0,10,0,8,0
1,2,0,0,0,8,0
7,1,0,286,0,8,0
2,3,0,324,1,8,0
3,2,0,75,0,8,0
2,3,0,6359,0,8,0
6,2,0,4,1,8,0
7,2,0,140,0,8,0
1,2,0,141,0,8,0
4,2,0,-79,1,8,0
3,2,0,2556,0,8,0
2,3,0,178,0,8,0
3,3,0,1081,0,8,0
3,2,0,363,0,8,0
3,2,0,10757,0,8,0
2,3,0,130,0,8,0
3,3,0,46,0,8,0
3,2,0,-116,1,8,0
3,2,0,1225,0,8,0
10,1,0,0,0,8,0
12,0,0,4535,0,8,0
11,2,0,422,0,8,0
3,2,0,-70,0,8,0
1,1,1,575,0,8,0
6,2,0,22,1,8,0
8,3,0,41923,0,8,0
3,3,0,446,0,8,0
2,3,0,713,0,8,0
2,2,0,911,0,8,0
3,2,0,425,0,8,0
2,3,0,0,0,8,0
3,2,0,225,0,8,0
2,3,0,5926,0,8,0
4,2,0,284,0,8,0
3,3,0,180,0,8,0
4,0,0,64343,0,8,0
10,1,0,128,0,8,0
1,1,0,1203,0,8,0
3,2,0,504,1,8,0
10,1,0,1085,0,8,0
2,3,0,651,1,8,0
3,2,0,374,0,8,0
2,3,0,60,0,8,0
2,3,0,71,0,8,0
5,2,0,38,0,8,0
2,3,0,2576,1,8,0
3,3,0,500,0,8,0
2,3,0,4333,0,8,0
5,2,0,5003,0,8,0
1,1,0,0,0,8,0
3,2,0,-832,0,8,0
1,1,0,2091,0,8,0
3,2,0,339,1,8,0
3,2,0,1815,0,8,0
3,2,0,0,0,8,0
2,3,0,223,0,8,0
2,3,0,0,0,8,0
5,2,0,2850,0,8,0
4,2,0,706,0,8,1
1,1,0,7098,0,8,1
2,3,0,5389,0,8,1
3,3,0,4043,0,8,0
1,1,0,6812,0,8,0
6,2,0,0,1,8,0
3,2,0,1097,1,8,0
3,3,0,418,0,8,0
5,3,0,0,0,8,0
3,3,0,94,0,8,0
2,3,0,10077,0,8,0
2,2,0,291,0,8,0
4,2,0,0,0,8,0
1,0,0,2635,0,8,0
3,2,0,1055,0,8,0
1,0,0,1660,0,8,0
10,1,0,420,0,8,0
4,2,0,106,1,8,0
4,3,0,2505,0,8,0
2,3,0,11754,0,8,0
2,3,0,-323,0,8,0
3,2,0,791,0,8,0
2,3,0,3813,0,8,0
8,2,0,0,0,8,0
3,2,0,634,0,8,0
2,3,0,0,0,8,0
2,3,0,649,0,8,0
1,2,0,2603,1,8,0
8,2,0,67,0,8,0
11,3,0,873,0,8,0
3,3,0,2283,0,8,0
2,3,0,-34,0,8,0
3,2,1,284,0,8,0
2,3,0,340,0,8,0
3,2,0,40,0,8,0
10,1,0,1349,0,8,0
3,3,0,674,0,8,1
3,2,0,566,0,8,0
3,3,0,1663,0,8,0
3,3,0,20,1,8,0
3,2,0,1732,0,8,0
2,3,0,3120,0,8,0
3,2,0,1076,0,8,0
7,1,0,183,1,8,0
3,2,0,1104,0,8,1
3,2,0,54,0,8,0
4,2,0,3070,0,8,1
10,3,0,868,0,8,0
3,3,0,4765,0,8,0
9,2,0,2690,0,8,0
4,2,0,46,0,8,0
1,2,0,406,1,8,0
3,3,0,3690,0,8,0
3,2,0,371,0,8,0
2,3,0,260,0,8,0
3,2,0,204,0,8,0
1,2,0,205,0,8,0
2,3,0,5340,0,8,0
3,2,0,-347,1,8,0
2,3,0,424,1,8,0
3,2,0,60,0,8,0
8,3,0,595,0,8,0
3,2,0,463,0,8,0
3,2,0,20,0,8,0
7,2,0,3098,0,8,0
2,3,0,741,0,8,0
2,3,0,1572,0,8,0
3,2,0,77,1,8,0
3,2,0,234,0,8,0
3,2,0,246,0,8,0
4,2,0,311,0,8,0
4,0,0,635,0,8,0
6,2,0,283,0,8,0
3,3,0,804,0,8,0
2,3,0,3395,0,8,0
3,2,0,597,1,8,0
2,3,0,546,0,8,0
3,2,0,684,0,8,0
6,2,0,312,0,8,0
3,2,0,4023,0,8,0
1,1,0,1086,0,8,0
3,2,0,0,0,8,1
2,3,0,0,0,8,0
10,1,0,17,0,8,0
3,2,0,1738,0,8,0
1,2,0,-54,0,8,0
3,3,0,4953,0,8,0
5,2,0,-363,0,8,0
1,1,0,124,0,8,0
2,2,0,10273,0,8,0
2,3,0,1477,0,8,0
4,2,0,1675,1,8,0
3,2,0,12,0,8,0
1,1,0,4108,0,8,1
2,3,0,0,0,8,1
1,1,0,-485,0,8,0
3,3,0,0,0,8,0
4,2,0,540,1,8,0
2,3,0,613,0,8,0
4,2,1,-131,0,8,0
2,3,0,1390,0,8,0
2,3,0,1010,0,8,0
6,2,0,13,0,8,0
3,2,0,-232,1,8,0
3,2,0,277,0,8,0
2,2,0,597,0,8,0
4,2,0,1265,0,8,0
3,2,0,83,0,8,0
2,3,0,1048,0,8,0
2,2,0,616,1,8,0
3,2,0,153,0,8,0
2,3,0,175,0,8,0
2,3,0,1318,0,8,0
6,2,0,-471,0,8,0
2,3,0,470,0,8,0
2,3,0,170,0,8,0
7,2,0,7747,0,8,0
3,2,0,-127,0,8,0
2,3,0,79,0,8,0
3,3,0,1654,0,8,0
3,2,0,3107,1,8,0
2,3,0,100,0,8,0
2,3,0,4495,0,8,0
2,3,0,441,0,8,0
7,3,0,694,0,8,0
10,2,0,3469,0,8,0
2,3,0,543,0,8,0
6,2,0,23,1,8,0
12,3,0,10,0,8,0
3,3,0,369,0,8,0
3,2,0,641,0,8,0
5,2,0,5569,0,8,0
3,2,0,5059,1,8,0
2,3,0,1514,0,8,0
2,3,0,5999,0,8,0
1,1,0,2315,0,8,0
2,3,0,663,0,8,0
10,1,0,2008,0,8,0
3,3,0,14355,0,8,0
3,2,0,423,0,8,0
7,3,0,-1781,1,8,0
3,2,0,-556,0,8,0
3,2,0,983,0,8,0
10,3,0,4235,0,8,0
10,1,0,1175,0,8,0
3,2,0,176,0,8,0
1,1,0,787,1,8,0
3,2,0,150,1,8,0
3,3,0,35,0,8,0
7,1,0,1288,0,8,0
1,2,0,317,0,8,0
3,3,0,970,0,8,0
3,2,0,-23,1,8,0
10,2,0,1969,0,8,0
2,3,0,200,0,8,0
3,2,0,998,0,8,0
3,2,0,1093,0,8,0
2,3,0,15904,0,8,0
1,2,0,1583,0,8,0
8,3,0,753,0,8,0
2,3,0,112,0,8,0
2,3,0,812,0,8,0
10,1,0,152,0,8,0
1,1,0,1515,0,8,0
1,2,0,9680,0,8,0
2,3,0,3330,0,8,0
1,1,0,0,0,8,0
4,2,0,1403,0,8,0
2,3,0,2666,0,8,0
8,3,0,169,0,8,0
2,3,0,4291,0,8,1
3,3,0,6822,0,8,1
1,2,0,1176,0,8,0
3,2,1,1,0,8,0
3,2,0,0,0,8,0
1,1,0,0,0,8,0
1,0,0,123,0,8,0
7,2,0,445,0,8,0
6,1,0,173,0,8,0
2,3,0,489,0,8,0
2,3,0,577,0,8,0
1,1,0,3462,0,8,0
2,3,0,1966,0,8,0
3,2,0,309,0,8,0
1,2,0,1791,0,8,0
7,3,0,20,0,8,0
8,3,0,770,0,8,0
2,3,0,349,0,8,0
5,3,0,6557,0,8,0
5,2,0,4719,1,8,0
2,3,0,3915,0,8,0
2,3,0,1308,0,8,0
3,3,0,5239,0,8,0
3,2,0,5733,0,8,0
1,1,0,1388,0,8,0
3,2,0,192,0,8,0
1,3,0,359,1,8,0
3,2,0,333,0,8,0
4,3,0,46,0,8,0
2,3,0,71,0,8,0
3,2,0,1371,0,8,0
2,3,0,834,0,8,0
4,2,0,2430,0,8,0
2,3,0,2125,1,8,0
5,1,0,675,0,8,0
2,3,0,320,0,8,0
3,2,0,754,0,8,0
2,3,0,4547,0,8,0
7,3,0,231,0,8,1
4,2,0,22,0,8,0
6,2,0,225,0,8,0
2,3,0,416,0,8,0
10,3,0,746,0,8,0
3,2,0,1500,0,8,0
6,2,0,4490,0,8,0
6,2,0,0,0,8,0
3,2,0,2098,0,8,0
3,3,0,632,0,8,0
2,3,0,0,0,8,0
2,3,0,53,0,8,0
3,3,0,319,1,8,0
2,3,0,1002,0,8,0
2,3,0,399,1,8,0
3,2,0,3176,0,8,1
6,2,0,255,0,8,0
1,1,0,7303,0,8,0
3,2,0,-824,0,8,1
2,3,0,584,0,8,0
1,1,0,1214,1,8,0
2,3,0,676,0,8,1
7,3,0,0,0,8,0
6,2,0,256,0,8,0
5,2,0,224,0,8,0
10,1,0,83,1,8,0
2,3,0,-334,0,8,0
2,3,0,-803,0,8,0
2,2,0,724,1,8,0
2,3,0,1038,0,8,0
2,3,0,2611,0,8,0
3,2,0,790,0,8,0
3,2,0,651,0,8,1
2,3,0,0,1,8,0
3,2,0,-479,0,8,0
1,1,0,196,0,8,0
2,3,0,5,0,8,0
2,3,0,15298,0,8,0
2,3,0,10950,0,8,0
3,2,0,2657,0,8,1
6,2,0,1956,0,8,0
3,2,0,554,0,8,0
3,2,0,0,0,8,0
5,1,0,927,0,8,0
2,3,0,2813,0,8,0
1,2,0,283,0,8,0
2,3,0,605,0,8,0
3,2,0,127,1,8,0
3,2,0,760,0,8,0
2,2,0,55,0,8,0
5,2,0,1181,0,8,0
3,3,0,5145,0,8,0
5,2,0,3360,1,8,0
2,3,0,3831,0,8,0
2,3,0,474,0,8,0
3,2,0,374,1,8,0
6,1,0,6,0,8,0
2,3,0,1945,0,8,0
2,3,0,312,0,8,0
4,2,0,101,0,8,0
2,3,0,227,1,8,0
6,1,0,3149,0,8,0
5,1,0,1059,0,8,0
3,2,0,219,1,8,0
3,2,0,649,0,8,0
1,1,0,1192,0,8,0
3,3,0,0,0,8,0
5,2,0,678,0,8,0
1,1,0,0,0,8,0
3,2,0,5235,0,8,0
3,2,0,7487,0,8,0
3,3,0,162,0,8,0
2,3,0,768,0,8,0
2,3,0,2819,0,8,0
3,2,0,740,0,8,0
3,2,0,2376,0,8,0
5,2,0,0,0,8,0
2,3,0,171,1,8,0
1,1,0,506,0,8,0
3,2,0,801,0,8,1
10,1,0,1138,0,8,0
1,1,0,2316,0,8,0
3,3,0,1097,0,8,0
1,1,0,0,0,8,0
6,2,0,654,1,8,0
2,3,0,5334,0,8,0
2,3,0,410,0,8,0
2,3,0,183,0,8,0
3,2,0,6419,0,8,0
3,2,0,0,0,8,0
3,3,0,555,0,8,0
2,3,0,248,0,8,0
5,2,0,1713,0,8,0
4,2,0,5122,1,8,0
9,3,0,0,0,8,0
4,2,0,2,0,8,0
1,1,0,174,1,8,0
3,2,0,5102,0,8,0
3,2,0,3,0,8,0
7,2,0,231,0,8,0
2,3,0,2327,0,8,0
2,3,0,2126,0,8,0
3,3,0,449,0,8,0
8,2,0,37,0,8,0
2,3,0,-4,0,8,0
5,3,0,1785,0,8,0
3,3,0,1517,0,8,1
2,2,0,7,0,8,0
3,2,0,326,0,8,0
12,2,0,208,0,8,0
1,1,0,507,0,8,0
2,3,0,18,0,8,0
10,1,0,0,0,8,0
3,2,0,980,0,8,1
2,3,0,648,0,8,0
2,3,0,73,0,8,1
2,3,0,5450,0,8,0
9,3,0,178,0,8,0
2,3,0,162,0,8,0
1,2,0,409,0,8,0
3,2,0,2123,0,8,0
1,2,0,900,0,8,0
3,2,0,161,1,8,0
6,1,0,2325,1,8,0
3,2,0,9608,0,8,0
2,3,1,38,0,8,0
1,1,0,-98,1,8,0
1,2,0,162,0,8,0
2,3,0,30,0,8,0
3,2,0,3333,0,8,0
3,2,0,659,0,8,0
5,1,0,2893,0,8,0
5,3,0,-3,0,8,0
2,3,0,0,0,8,0
2,3,0,66721,0,8,0
1,2,0,379,0,8,0
2,3,0,2978,0,8,0
1,1,0,872,0,8,0
3,3,0,5204,0,8,0
3,2,0,413,1,8,0
10,2,0,1361,0,8,0
2,3,0,1388,0,8,0
9,2,0,1108,0,8,0
1,2,0,1493,0,8,0
8,3,0,42045,0,8,0
9,2,0,5177,0,8,0
2,3,0,2071,0,8,0
3,3,0,3177,0,8,0
3,3,0,6,0,8,0
1,0,0,1463,0,8,0
6,2,0,345,1,8,0
3,2,0,-163,1,8,0
3,2,0,84,0,8,0
2,3,0,-218,0,8,0
1,1,0,1064,0,8,0
3,3,0,370,0,8,0
3,2,0,5833,0,8,0
8,3,0,0,1,8,0
2,3,0,902,0,8,0
3,2,0,180,0,8,0
2,3,0,881,0,8,0
2,3,0,8119,1,8,0
2,3,0,1909,0,8,0
2,2,0,674,0,8,0
3,3,0,2427,0,8,0
8,3,0,1216,0,8,0
3,2,0,581,0,8,0
3,2,0,630,0,8,0
2,3,0,530,0,8,0
4,2,0,2116,0,8,0
2,3,0,1209,0,8,0
3,3,0,1503,1,8,0
5,2,0,405,1,8,1
5,1,0,1903,0,8,0
3,2,0,958,0,8,0
2,3,0,369,0,8,0
2,3,0,1808,0,8,0
3,2,0,1975,0,8,0
2,2,0,7,0,8,0
12,1,0,900,0,8,0
2,3,0,3590,0,8,0
2,3,0,500,0,8,0
2,3,0,82,0,8,1
7,2,0,0,0,8,0
2,3,0,181,0,8,0
1,2,0,331,0,8,0
2,3,0,578,0,8,0
7,3,0,0,0,8,0
1,2,0,8229,0,8,1
7,1,0,107,0,8,0
2,3,0,5550,0,8,0
10,1,0,135,0,8,0
2,3,0,1352,0,8,0
3,2,0,172,0,8,0
2,3,0,1585,0,8,0
2,3,0,238,0,8,0
3,2,0,671,0,8,0
2,3,0,2975,0,8,0
2,3,0,101,0,8,0
2,3,0,221,0,8,0
8,2,0,2731,0,8,0
3,2,0,224,0,8,0
2,3,0,328,0,8,0
3,3,0,1150,0,8,0
2,3,0,6880,0,8,0
2,3,0,1424,0,8,0
9,2,0,2142,0,8,0
3,2,0,172,1,8,0
1,2,0,12928,0,8,0
3,3,0,311,1,8,0
3,3,0,2934,0,8,0
2,3,0,3288,0,8,0
1,2,0,1433,0,8,0
1,1,0,17,0,8,0
4,1,0,853,0,8,0
7,3,0,0,0,8,0
2,3,0,105,0,8,0
2,3,0,6,0,8,0
12,2,0,74,0,8,0
3,2,0,581,0,8,0
3,2,0,187,0,8,0
2,3,0,947,0,8,0
2,3,0,179,0,8,1
8,1,0,805,0,8,0
6,1,0,-257,1,8,0
9,3,0,0,1,8,0
8,1,0,10772,0,8,0
3,3,0,6961,0,8,0
3,2,0,8259,0,8,0
3,2,0,19348,0,8,0
3,2,0,43,0,8,0
3,2,0,134,0,8,0
3,3,0,3939,0,8,0
3,2,0,390,0,8,0
5,2,0,1034,0,8,0
2,3,0,1047,0,8,1
2,3,0,252,0,8,0
3,2,0,7138,0,8,1
7,1,0,0,0,8,0
7,3,0,1015,0,8,0
2,3,0,63,0,8,0
3,2,0,1076,0,8,0
3,2,0,1788,0,8,0
2,3,0,165,1,8,1
2,3,0,-16,0,8,0
2,3,0,9506,0,8,0
6,1,0,1821,0,8,0
3,3,0,2744,0,8,0
5,2,0,504,0,8,0
3,3,0,3168,0,8,0
3,3,0,340,0,8,0
2,3,0,3161,0,8,0
3,2,0,315,0,8,0
2,3,0,2604,0,8,0
2,3,0,2406,0,8,0
3,3,0,-805,0,8,0
1,1,0,1596,0,8,0
2,3,0,28,0,8,0
3,3,0,8422,0,8,0
4,2,0,88,1,8,0
1,2,0,827,1,8,0
2,3,0,290,1,8,0
2,3,0,-125,1,8,0
1,2,0,0,0,8,0
4,2,0,3242,0,8,0
1,2,0,700,0,8,0
2,3,0,478,0,8,0
2,3,0,4877,0,8,0
2,3,0,0,0,8,0
3,2,0,4843,0,8,0
3,2,0,4359,0,8,0
2,3,0,37,0,8,1
2,3,0,171,0,8,0
3,2,0,40,0,8,1
1,1,0,9997,0,8,0
2,3,0,10,0,8,0
2,3,0,260,1,8,0
2,3,1,-344,0,8,0
6,3,0,815,0,8,0
2,3,0,59,0,8,0
3,2,0,1264,1,8,0
3,3,0,2739,0,8,0
4,2,0,324,0,8,0
2,3,0,75,1,8,0
4,2,0,1047,0,8,0
3,3,0,-1,0,8,0
2,3,0,5581,0,8,0
8,3,0,2723,1,8,0
4,2,0,811,1,8,0
9,2,0,221,0,8,0
2,2,0,3002,0,8,0
3,2,0,535,0,8,0
2,3,0,326,0,8,0
1,2,0,2215,0,8,0
3,2,0,146,0,8,0
2,2,0,4415,0,8,0
3,2,0,5266,0,8,0
10,1,0,116,0,8,0
3,3,0,0,0,8,0
2,3,0,940,0,8,0
7,1,0,9304,0,8,0
3,2,0,942,0,8,0
1,1,0,222,0,8,0
3,2,0,-534,1,8,0
3,2,0,0,0,8,0
6,2,0,93,1,8,0
3,3,0,944,0,8,0
4,2,0,2148,0,8,0
3,2,0,19,1,8,0
2,3,0,3353,0,8,0
2,3,0,5244,0,8,0
2,3,0,275,0,8,0
3,2,0,46,0,8,0
3,3,0,1190,0,8,0
2,3,0,2374,1,8,0
2,3,0,21510,0,8,0
1,2,0,723,0,8,0
2,3,0,1074,0,8,0
5,2,0,823,0,8,1
3,2,0,2300,0,8,0
1,3,0,759,0,8,0
5,1,0,1625,0,8,1
3,2,0,254,0,8,0
5,0,0,11,0,8,0
3,2,0,3577,1,8,0
3,2,0,213,0,8,0
2,3,0,2900,0,8,0
5,1,0,0,0,8,0
2,3,0,308,0,8,0
7,3,0,1987,0,8,0
3,2,0,316,0,8,0
2,3,0,5016,0,8,0
3,3,0,881,0,8,0
3,3,0,523,0,8,0
3,2,0,84,0,8,0
2,3,0,2907,0,8,0
2,3,0,1963,1,8,0
1,1,0,1868,0,8,0
2,3,0,484,0,8,0
10,2,0,131,0,8,0
3,3,0,19,0,8,0
4,2,0,2711,0,8,0
10,1,0,3786,0,8,0
3,3,0,120,0,8,1
4,3,0,298,0,8,0
2,3,0,223,0,8,0
2,3,0,1909,0,8,0
8,3,0,745,0,8,0
2,3,0,-468,1,8,0
10,1,0,77,0,8,0
2,3,0,1468,0,8,0
3,2,0,8844,0,8,0
3,3,0,6127,0,8,0
2,3,0,0,0,8,0
3,3,0,1190,0,8,0
3,3,0,4388,0,8,0
2,3,0,1171,0,8,0
1,2,0,1264,0,8,0
2,3,0,2957,1,8,1
1,2,0,2083,0,8,0
10,2,0,949,0,8,0
3,2,0,483,0,8,1
9,2,0,1639,0,8,0
5,2,0,801,0,8,0
2,3,0,10088,0,8,0
2,3,0,2455,0,8,0
2,3,0,2,0,8,1
3,2,0,274,0,8,0
3,3,0,1707,0,8,0
2,3,0,832,0,8,0
5,2,0,196,0,8,0
8,1,0,795,0,8,0
3,2,0,1,0,8,1
6,2,0,2768,1,8,0
2,2,0,800,0,8,0
2,3,0,2093,0,8,0
3,3,0,591,0,8,0
3,3,0,98,0,8,0
3,2,0,367,0,8,0
3,2,0,167,1,8,0
3,2,0,778,0,8,0
10,3,0,443,0,8,0
7,3,0,3003,0,8,0
2,3,0,2385,0,8,0
2,3,0,11971,0,8,0
2,3,0,344,0,8,0
2,3,0,2745,0,8,0
2,3,0,571,0,8,0
2,3,0,1103,0,8,0
2,3,0,3897,0,8,0
2,3,0,1795,0,8,1
2,3,0,4,0,8,1
